"a","b","ind_a","ind_b","stim_a","stim_b","same_label","r"
"GSM5695332_204273120066_R08C01","GSM5695358_204273120005_R05C01","MFA_7","MFA_12","U","S",FALSE,0.164820883854554
"GSM5695332_204273120066_R08C01","GSM5695359_204273120074_R01C01","MFA_7","MFA_12","U","U",FALSE,0.164207598028328
"GSM5695332_204273120066_R08C01","GSM5695360_204273120005_R06C01","MFA_7","SFA_7","U","U",FALSE,0.120565880685008
"GSM5695332_204273120066_R08C01","GSM5695361_204281260043_R01C01","MFA_7","SFA_8","U","S",FALSE,0.150268038711456
"GSM5695332_204273120066_R08C01","GSM5695362_204088100071_R08C01","MFA_7","SFA_8","U","U",FALSE,0.157975984071893
"GSM5695332_204273120066_R08C01","GSM5695363_204281260060_R03C01","MFA_7","NA_10","U","S",FALSE,0.144981020672866
"GSM5695332_204273120066_R08C01","GSM5695364_204281260043_R08C01","MFA_7","NA_10","U","U",FALSE,0.175367777919834
"GSM5695332_204273120066_R08C01","GSM5695365_204088100053_R04C01","MFA_7","NA_11","U","S",FALSE,0.179756568189637
"GSM5695332_204273120066_R08C01","GSM5695366_204088100071_R06C01","MFA_7","NA_11","U","U",FALSE,0.1860932703599
"GSM5695332_204273120066_R08C01","GSM5695367_204281260061_R06C01","MFA_7","SFA_9","U","S",FALSE,0.0655969573682971
"GSM5695332_204273120066_R08C01","GSM5695368_204281260043_R05C01","MFA_7","SFA_9","U","U",FALSE,0.0686185817147814
"GSM5695332_204273120066_R08C01","GSM5695369_204273120066_R07C01","MFA_7","SFA_10","U","S",FALSE,0.218860465244003
"GSM5695332_204273120066_R08C01","GSM5695370_204281260063_R07C01","MFA_7","NA_12","U","S",FALSE,0.122802329516342
"GSM5695332_204273120066_R08C01","GSM5695371_204281260061_R03C01","MFA_7","NA_13","U","S",FALSE,0.086660213380099
"GSM5695332_204273120066_R08C01","GSM5695372_204273120073_R05C01","MFA_7","NA_13","U","U",FALSE,0.0616030774879408
"GSM5695332_204273120066_R08C01","GSM5695373_204281260043_R07C01","MFA_7","SFA_11","U","S",FALSE,0.125264634830827
"GSM5695332_204273120066_R08C01","GSM5695374_204281260043_R03C01","MFA_7","SFA_11","U","U",FALSE,0.112317355938703
"GSM5695332_204273120066_R08C01","GSM5695375_204088100071_R05C01","MFA_7","NA_14","U","S",FALSE,-0.0221867445507279
"GSM5695332_204273120066_R08C01","GSM5695376_204281260063_R03C01","MFA_7","NA_14","U","U",FALSE,-0.0564873032788205
"GSM5695332_204273120066_R08C01","GSM5695377_204273120073_R03C01","MFA_7","NA_15","U","S",FALSE,0.0990502704250858
"GSM5695332_204273120066_R08C01","GSM5695378_204273120068_R01C01","MFA_7","NA_15","U","U",FALSE,0.0970974392912719
"GSM5695332_204273120066_R08C01","GSM5695379_204088100071_R07C01","MFA_7","MFA_13","U","S",FALSE,0.229870808665755
"GSM5695332_204273120066_R08C01","GSM5695380_204273120068_R03C01","MFA_7","MFA_13","U","U",FALSE,0.220754441458131
"GSM5695332_204273120066_R08C01","GSM5695381_204273120066_R05C01","MFA_7","NA_16","U","S",FALSE,0.0901646114583194
"GSM5695332_204273120066_R08C01","GSM5695382_204088100082_R03C01","MFA_7","NA_16","U","U",FALSE,0.106141399225875
"GSM5695332_204273120066_R08C01","GSM5695383_204281260043_R06C01","MFA_7","MFA_14","U","S",FALSE,0.160846871460425
"GSM5695332_204273120066_R08C01","GSM5695384_204281260063_R06C01","MFA_7","MFA_14","U","U",FALSE,0.156636418833073
"GSM5695332_204273120066_R08C01","GSM5695385_204281260063_R04C01","MFA_7","SFA_12","U","S",FALSE,0.101279501968651
"GSM5695332_204273120066_R08C01","GSM5695386_204273120074_R04C01","MFA_7","SFA_12","U","U",FALSE,0.121802079497119
"GSM5695332_204273120066_R08C01","GSM5695387_204273120073_R01C01","MFA_7","NA_17","U","S",FALSE,0.192795114785127
"GSM5695332_204273120066_R08C01","GSM5695388_204281260063_R05C01","MFA_7","NA_17","U","U",FALSE,0.170452395438678
"GSM5695332_204273120066_R08C01","GSM5695389_204088100082_R06C01","MFA_7","SFA_13","U","S",FALSE,-0.00592754527380659
"GSM5695332_204273120066_R08C01","GSM5695390_204273120066_R01C01","MFA_7","SFA_13","U","U",FALSE,0.00655250591235584
"GSM5695332_204273120066_R08C01","GSM5695391_204281260043_R02C01","MFA_7","MFA_15","U","S",FALSE,0.0823501419412495
"GSM5695332_204273120066_R08C01","GSM5695392_204273120073_R06C01","MFA_7","MFA_15","U","U",FALSE,0.045462208916632
"GSM5695333_204088100053_R02C01","GSM5695334_204281260063_R08C01","NA_3","NA_3","S","U",TRUE,0.99573184727688
"GSM5695333_204088100053_R02C01","GSM5695335_204088100053_R05C01","NA_3","NA_4","S","S",FALSE,0.202148887636157
"GSM5695333_204088100053_R02C01","GSM5695336_204273120005_R07C01","NA_3","NA_4","S","U",FALSE,0.179553801277271
"GSM5695333_204088100053_R02C01","GSM5695337_204088100082_R04C01","NA_3","NA_5","S","S",FALSE,0.0940203516189292
"GSM5695333_204088100053_R02C01","GSM5695338_204088100071_R01C01","NA_3","NA_5","S","U",FALSE,0.0998544288299896
"GSM5695333_204088100053_R02C01","GSM5695339_204281260043_R04C01","NA_3","MFA_8","S","S",FALSE,0.0829422574670667
"GSM5695333_204088100053_R02C01","GSM5695340_204273120074_R05C01","NA_3","MFA_8","S","U",FALSE,0.0447957541627365
"GSM5695333_204088100053_R02C01","GSM5695341_204281260060_R05C01","NA_3","NA_6","S","S",FALSE,0.284157437249372
"GSM5695333_204088100053_R02C01","GSM5695342_204281260063_R02C01","NA_3","SFA_5","S","S",FALSE,0.12125974580098
"GSM5695333_204088100053_R02C01","GSM5695343_204273120068_R04C01","NA_3","SFA_1","S","U",FALSE,0.109325222735258
"GSM5695333_204088100053_R02C01","GSM5695344_204088100053_R01C01","NA_3","MFA_9","S","S",FALSE,0.165053881642021
"GSM5695333_204088100053_R02C01","GSM5695345_204088100053_R03C01","NA_3","MFA_9","S","U",FALSE,0.165805347321843
"GSM5695333_204088100053_R02C01","GSM5695346_204273120074_R07C01","NA_3","MFA_10","S","S",FALSE,-0.12942865709574
"GSM5695333_204088100053_R02C01","GSM5695347_204281260061_R08C01","NA_3","MFA_10","S","U",FALSE,-0.156569267768419
"GSM5695333_204088100053_R02C01","GSM5695348_204281260061_R02C01","NA_3","NA_7","S","S",FALSE,0.309528719041387
"GSM5695333_204088100053_R02C01","GSM5695349_204281260060_R04C01","NA_3","NA_7","S","U",FALSE,0.309539283095012
"GSM5695333_204088100053_R02C01","GSM5695350_204088100071_R02C01","NA_3","NA_8","S","S",FALSE,0.106004902261464
"GSM5695333_204088100053_R02C01","GSM5695351_204273120074_R03C01","NA_3","NA_8","S","U",FALSE,0.115986598590888
"GSM5695333_204088100053_R02C01","GSM5695352_204088100053_R07C01","NA_3","MFA_11","S","S",FALSE,0.219365199883586
"GSM5695333_204088100053_R02C01","GSM5695353_204273120074_R02C01","NA_3","MFA_11","S","U",FALSE,0.203205360422293
"GSM5695333_204088100053_R02C01","GSM5695354_204273120066_R03C01","NA_3","SFA_6","S","S",FALSE,0.0103852388160769
"GSM5695333_204088100053_R02C01","GSM5695355_204273120068_R06C01","NA_3","SFA_6","S","U",FALSE,-0.00413809587447683
"GSM5695333_204088100053_R02C01","GSM5695356_204273120068_R05C01","NA_3","NA_9","S","S",FALSE,0.147525337954256
"GSM5695333_204088100053_R02C01","GSM5695357_204273120066_R06C01","NA_3","NA_9","S","U",FALSE,0.135638492464883
"GSM5695333_204088100053_R02C01","GSM5695358_204273120005_R05C01","NA_3","MFA_12","S","S",FALSE,0.0360433292013436
"GSM5695333_204088100053_R02C01","GSM5695359_204273120074_R01C01","NA_3","MFA_12","S","U",FALSE,0.0426064732499358
"GSM5695333_204088100053_R02C01","GSM5695360_204273120005_R06C01","NA_3","SFA_7","S","U",FALSE,0.193285600107784
"GSM5695333_204088100053_R02C01","GSM5695361_204281260043_R01C01","NA_3","SFA_8","S","S",FALSE,0.204553129871373
"GSM5695333_204088100053_R02C01","GSM5695362_204088100071_R08C01","NA_3","SFA_8","S","U",FALSE,0.207922333970742
"GSM5695333_204088100053_R02C01","GSM5695363_204281260060_R03C01","NA_3","NA_10","S","S",FALSE,0.0404949724008709
"GSM5695333_204088100053_R02C01","GSM5695364_204281260043_R08C01","NA_3","NA_10","S","U",FALSE,0.049346233949793
"GSM5695333_204088100053_R02C01","GSM5695365_204088100053_R04C01","NA_3","NA_11","S","S",FALSE,0.181251992089453
"GSM5695333_204088100053_R02C01","GSM5695366_204088100071_R06C01","NA_3","NA_11","S","U",FALSE,0.189722767036306
"GSM5695333_204088100053_R02C01","GSM5695367_204281260061_R06C01","NA_3","SFA_9","S","S",FALSE,-0.0643470417823393
"GSM5695333_204088100053_R02C01","GSM5695368_204281260043_R05C01","NA_3","SFA_9","S","U",FALSE,-0.0667105048134711
"GSM5695333_204088100053_R02C01","GSM5695369_204273120066_R07C01","NA_3","SFA_10","S","S",FALSE,0.180665428310851
"GSM5695333_204088100053_R02C01","GSM5695370_204281260063_R07C01","NA_3","NA_12","S","S",FALSE,-0.148548104825015
"GSM5695333_204088100053_R02C01","GSM5695371_204281260061_R03C01","NA_3","NA_13","S","S",FALSE,0.0802326001848391
"GSM5695333_204088100053_R02C01","GSM5695372_204273120073_R05C01","NA_3","NA_13","S","U",FALSE,0.0788775027237352
"GSM5695333_204088100053_R02C01","GSM5695373_204281260043_R07C01","NA_3","SFA_11","S","S",FALSE,0.0999593052355709
"GSM5695333_204088100053_R02C01","GSM5695374_204281260043_R03C01","NA_3","SFA_11","S","U",FALSE,0.0994671464253522
"GSM5695333_204088100053_R02C01","GSM5695375_204088100071_R05C01","NA_3","NA_14","S","S",FALSE,0.227043029814765
"GSM5695333_204088100053_R02C01","GSM5695376_204281260063_R03C01","NA_3","NA_14","S","U",FALSE,0.234805427415278
"GSM5695333_204088100053_R02C01","GSM5695377_204273120073_R03C01","NA_3","NA_15","S","S",FALSE,0.171555547288504
"GSM5695333_204088100053_R02C01","GSM5695378_204273120068_R01C01","NA_3","NA_15","S","U",FALSE,0.179904098028997
"GSM5695333_204088100053_R02C01","GSM5695379_204088100071_R07C01","NA_3","MFA_13","S","S",FALSE,0.205734057266572
"GSM5695333_204088100053_R02C01","GSM5695380_204273120068_R03C01","NA_3","MFA_13","S","U",FALSE,0.205025107380343
"GSM5695333_204088100053_R02C01","GSM5695381_204273120066_R05C01","NA_3","NA_16","S","S",FALSE,0.260885103393127
"GSM5695333_204088100053_R02C01","GSM5695382_204088100082_R03C01","NA_3","NA_16","S","U",FALSE,0.241595327248019
"GSM5695333_204088100053_R02C01","GSM5695383_204281260043_R06C01","NA_3","MFA_14","S","S",FALSE,0.122196082360625
"GSM5695333_204088100053_R02C01","GSM5695384_204281260063_R06C01","NA_3","MFA_14","S","U",FALSE,0.094140809392404
"GSM5695333_204088100053_R02C01","GSM5695385_204281260063_R04C01","NA_3","SFA_12","S","S",FALSE,-0.035943660694436
"GSM5695333_204088100053_R02C01","GSM5695386_204273120074_R04C01","NA_3","SFA_12","S","U",FALSE,-0.0222155256313993
"GSM5695333_204088100053_R02C01","GSM5695387_204273120073_R01C01","NA_3","NA_17","S","S",FALSE,-0.00418508948178694
"GSM5695333_204088100053_R02C01","GSM5695388_204281260063_R05C01","NA_3","NA_17","S","U",FALSE,-0.0101312803284241
"GSM5695333_204088100053_R02C01","GSM5695389_204088100082_R06C01","NA_3","SFA_13","S","S",FALSE,0.128730092244102
"GSM5695333_204088100053_R02C01","GSM5695390_204273120066_R01C01","NA_3","SFA_13","S","U",FALSE,0.141209209163606
"GSM5695333_204088100053_R02C01","GSM5695391_204281260043_R02C01","NA_3","MFA_15","S","S",FALSE,0.213691138406084
"GSM5695333_204088100053_R02C01","GSM5695392_204273120073_R06C01","NA_3","MFA_15","S","U",FALSE,0.218042541744743
"GSM5695334_204281260063_R08C01","GSM5695335_204088100053_R05C01","NA_3","NA_4","U","S",FALSE,0.214659305166559
"GSM5695334_204281260063_R08C01","GSM5695336_204273120005_R07C01","NA_3","NA_4","U","U",FALSE,0.193513196342167
"GSM5695334_204281260063_R08C01","GSM5695337_204088100082_R04C01","NA_3","NA_5","U","S",FALSE,0.083405469957351
"GSM5695334_204281260063_R08C01","GSM5695338_204088100071_R01C01","NA_3","NA_5","U","U",FALSE,0.0906253205319377
"GSM5695334_204281260063_R08C01","GSM5695339_204281260043_R04C01","NA_3","MFA_8","U","S",FALSE,0.100496626872943
"GSM5695334_204281260063_R08C01","GSM5695340_204273120074_R05C01","NA_3","MFA_8","U","U",FALSE,0.0619572817863311
"GSM5695334_204281260063_R08C01","GSM5695341_204281260060_R05C01","NA_3","NA_6","U","S",FALSE,0.293443553392564
"GSM5695334_204281260063_R08C01","GSM5695342_204281260063_R02C01","NA_3","SFA_5","U","S",FALSE,0.122424135558239
"GSM5695334_204281260063_R08C01","GSM5695343_204273120068_R04C01","NA_3","SFA_1","U","U",FALSE,0.110193252348386
"GSM5695334_204281260063_R08C01","GSM5695344_204088100053_R01C01","NA_3","MFA_9","U","S",FALSE,0.158680617269723
"GSM5695334_204281260063_R08C01","GSM5695345_204088100053_R03C01","NA_3","MFA_9","U","U",FALSE,0.160603641646747
"GSM5695334_204281260063_R08C01","GSM5695346_204273120074_R07C01","NA_3","MFA_10","U","S",FALSE,-0.117212540977324
"GSM5695334_204281260063_R08C01","GSM5695347_204281260061_R08C01","NA_3","MFA_10","U","U",FALSE,-0.145185659367749
"GSM5695334_204281260063_R08C01","GSM5695348_204281260061_R02C01","NA_3","NA_7","U","S",FALSE,0.312040241975326
"GSM5695334_204281260063_R08C01","GSM5695349_204281260060_R04C01","NA_3","NA_7","U","U",FALSE,0.311905988594792
"GSM5695334_204281260063_R08C01","GSM5695350_204088100071_R02C01","NA_3","NA_8","U","S",FALSE,0.109885282871054
"GSM5695334_204281260063_R08C01","GSM5695351_204273120074_R03C01","NA_3","NA_8","U","U",FALSE,0.121358398203704
"GSM5695334_204281260063_R08C01","GSM5695352_204088100053_R07C01","NA_3","MFA_11","U","S",FALSE,0.212238059524581
"GSM5695334_204281260063_R08C01","GSM5695353_204273120074_R02C01","NA_3","MFA_11","U","U",FALSE,0.19574389508942
"GSM5695334_204281260063_R08C01","GSM5695354_204273120066_R03C01","NA_3","SFA_6","U","S",FALSE,0.0276366360846805
"GSM5695334_204281260063_R08C01","GSM5695355_204273120068_R06C01","NA_3","SFA_6","U","U",FALSE,0.0111769938510107
"GSM5695334_204281260063_R08C01","GSM5695356_204273120068_R05C01","NA_3","NA_9","U","S",FALSE,0.14228574606704
"GSM5695334_204281260063_R08C01","GSM5695357_204273120066_R06C01","NA_3","NA_9","U","U",FALSE,0.127635661484158
"GSM5695334_204281260063_R08C01","GSM5695358_204273120005_R05C01","NA_3","MFA_12","U","S",FALSE,0.0206433975946584
"GSM5695334_204281260063_R08C01","GSM5695359_204273120074_R01C01","NA_3","MFA_12","U","U",FALSE,0.025866551428691
"GSM5695334_204281260063_R08C01","GSM5695360_204273120005_R06C01","NA_3","SFA_7","U","U",FALSE,0.201872623057789
"GSM5695334_204281260063_R08C01","GSM5695361_204281260043_R01C01","NA_3","SFA_8","U","S",FALSE,0.208874714231359
"GSM5695334_204281260063_R08C01","GSM5695362_204088100071_R08C01","NA_3","SFA_8","U","U",FALSE,0.21062302126502
"GSM5695334_204281260063_R08C01","GSM5695363_204281260060_R03C01","NA_3","NA_10","U","S",FALSE,0.0447135446581182
"GSM5695334_204281260063_R08C01","GSM5695364_204281260043_R08C01","NA_3","NA_10","U","U",FALSE,0.0580754810680647
"GSM5695334_204281260063_R08C01","GSM5695365_204088100053_R04C01","NA_3","NA_11","U","S",FALSE,0.175792644779389
"GSM5695334_204281260063_R08C01","GSM5695366_204088100071_R06C01","NA_3","NA_11","U","U",FALSE,0.183766006301556
"GSM5695334_204281260063_R08C01","GSM5695367_204281260061_R06C01","NA_3","SFA_9","U","S",FALSE,-0.0717459754290706
"GSM5695334_204281260063_R08C01","GSM5695368_204281260043_R05C01","NA_3","SFA_9","U","U",FALSE,-0.0712645022673523
"GSM5695334_204281260063_R08C01","GSM5695369_204273120066_R07C01","NA_3","SFA_10","U","S",FALSE,0.200304035903594
"GSM5695334_204281260063_R08C01","GSM5695370_204281260063_R07C01","NA_3","NA_12","U","S",FALSE,-0.173858385123976
"GSM5695334_204281260063_R08C01","GSM5695371_204281260061_R03C01","NA_3","NA_13","U","S",FALSE,0.0755850220876721
"GSM5695334_204281260063_R08C01","GSM5695372_204273120073_R05C01","NA_3","NA_13","U","U",FALSE,0.0744348224047293
"GSM5695334_204281260063_R08C01","GSM5695373_204281260043_R07C01","NA_3","SFA_11","U","S",FALSE,0.109400881446263
"GSM5695334_204281260063_R08C01","GSM5695374_204281260043_R03C01","NA_3","SFA_11","U","U",FALSE,0.10965822551056
"GSM5695334_204281260063_R08C01","GSM5695375_204088100071_R05C01","NA_3","NA_14","U","S",FALSE,0.250862446805778
"GSM5695334_204281260063_R08C01","GSM5695376_204281260063_R03C01","NA_3","NA_14","U","U",FALSE,0.260889705481817
"GSM5695334_204281260063_R08C01","GSM5695377_204273120073_R03C01","NA_3","NA_15","U","S",FALSE,0.154378777028123
"GSM5695334_204281260063_R08C01","GSM5695378_204273120068_R01C01","NA_3","NA_15","U","U",FALSE,0.162425238735883
"GSM5695334_204281260063_R08C01","GSM5695379_204088100071_R07C01","NA_3","MFA_13","U","S",FALSE,0.187979843135618
"GSM5695334_204281260063_R08C01","GSM5695380_204273120068_R03C01","NA_3","MFA_13","U","U",FALSE,0.189454008669041
"GSM5695334_204281260063_R08C01","GSM5695381_204273120066_R05C01","NA_3","NA_16","U","S",FALSE,0.249057275649379
"GSM5695334_204281260063_R08C01","GSM5695382_204088100082_R03C01","NA_3","NA_16","U","U",FALSE,0.230747321834256
"GSM5695334_204281260063_R08C01","GSM5695383_204281260043_R06C01","NA_3","MFA_14","U","S",FALSE,0.121496582320911
"GSM5695334_204281260063_R08C01","GSM5695384_204281260063_R06C01","NA_3","MFA_14","U","U",FALSE,0.0936633598452828
"GSM5695334_204281260063_R08C01","GSM5695385_204281260063_R04C01","NA_3","SFA_12","U","S",FALSE,-0.0281906854257874
"GSM5695334_204281260063_R08C01","GSM5695386_204273120074_R04C01","NA_3","SFA_12","U","U",FALSE,-0.0137365345312775
"GSM5695334_204281260063_R08C01","GSM5695387_204273120073_R01C01","NA_3","NA_17","U","S",FALSE,-0.00273378827499869
"GSM5695334_204281260063_R08C01","GSM5695388_204281260063_R05C01","NA_3","NA_17","U","U",FALSE,-0.00719536809145082
"GSM5695334_204281260063_R08C01","GSM5695389_204088100082_R06C01","NA_3","SFA_13","U","S",FALSE,0.133265185709093
"GSM5695334_204281260063_R08C01","GSM5695390_204273120066_R01C01","NA_3","SFA_13","U","U",FALSE,0.143169785327028
"GSM5695334_204281260063_R08C01","GSM5695391_204281260043_R02C01","NA_3","MFA_15","U","S",FALSE,0.214275348744525
"GSM5695334_204281260063_R08C01","GSM5695392_204273120073_R06C01","NA_3","MFA_15","U","U",FALSE,0.218931818653797
"GSM5695335_204088100053_R05C01","GSM5695336_204273120005_R07C01","NA_4","NA_4","S","U",TRUE,0.993805923319912
"GSM5695335_204088100053_R05C01","GSM5695337_204088100082_R04C01","NA_4","NA_5","S","S",FALSE,0.598905033655833
"GSM5695335_204088100053_R05C01","GSM5695338_204088100071_R01C01","NA_4","NA_5","S","U",FALSE,0.625299416704435
"GSM5695335_204088100053_R05C01","GSM5695339_204281260043_R04C01","NA_4","MFA_8","S","S",FALSE,0.109710364388621
"GSM5695335_204088100053_R05C01","GSM5695340_204273120074_R05C01","NA_4","MFA_8","S","U",FALSE,0.108533941508166
"GSM5695335_204088100053_R05C01","GSM5695341_204281260060_R05C01","NA_4","NA_6","S","S",FALSE,0.0987345968417012
"GSM5695335_204088100053_R05C01","GSM5695342_204281260063_R02C01","NA_4","SFA_5","S","S",FALSE,0.309965680460613
"GSM5695335_204088100053_R05C01","GSM5695343_204273120068_R04C01","NA_4","SFA_1","S","U",FALSE,0.331942389798414
"GSM5695335_204088100053_R05C01","GSM5695344_204088100053_R01C01","NA_4","MFA_9","S","S",FALSE,0.124978911768075
"GSM5695335_204088100053_R05C01","GSM5695345_204088100053_R03C01","NA_4","MFA_9","S","U",FALSE,0.10872524670915
"GSM5695335_204088100053_R05C01","GSM5695346_204273120074_R07C01","NA_4","MFA_10","S","S",FALSE,0.12894961033853
"GSM5695335_204088100053_R05C01","GSM5695347_204281260061_R08C01","NA_4","MFA_10","S","U",FALSE,0.120426616264661
"GSM5695335_204088100053_R05C01","GSM5695348_204281260061_R02C01","NA_4","NA_7","S","S",FALSE,0.278425597966294
"GSM5695335_204088100053_R05C01","GSM5695349_204281260060_R04C01","NA_4","NA_7","S","U",FALSE,0.268638984829728
"GSM5695335_204088100053_R05C01","GSM5695350_204088100071_R02C01","NA_4","NA_8","S","S",FALSE,0.499293768352028
"GSM5695335_204088100053_R05C01","GSM5695351_204273120074_R03C01","NA_4","NA_8","S","U",FALSE,0.458209622546766
"GSM5695335_204088100053_R05C01","GSM5695352_204088100053_R07C01","NA_4","MFA_11","S","S",FALSE,0.382122608749499
"GSM5695335_204088100053_R05C01","GSM5695353_204273120074_R02C01","NA_4","MFA_11","S","U",FALSE,0.388360448106232
"GSM5695335_204088100053_R05C01","GSM5695354_204273120066_R03C01","NA_4","SFA_6","S","S",FALSE,0.019493369269935
"GSM5695335_204088100053_R05C01","GSM5695355_204273120068_R06C01","NA_4","SFA_6","S","U",FALSE,0.0241254959654815
"GSM5695335_204088100053_R05C01","GSM5695356_204273120068_R05C01","NA_4","NA_9","S","S",FALSE,0.295451463581985
"GSM5695335_204088100053_R05C01","GSM5695357_204273120066_R06C01","NA_4","NA_9","S","U",FALSE,0.295894107953656
"GSM5695335_204088100053_R05C01","GSM5695358_204273120005_R05C01","NA_4","MFA_12","S","S",FALSE,0.24052445382783
"GSM5695335_204088100053_R05C01","GSM5695359_204273120074_R01C01","NA_4","MFA_12","S","U",FALSE,0.249720592945014
"GSM5695335_204088100053_R05C01","GSM5695360_204273120005_R06C01","NA_4","SFA_7","S","U",FALSE,0.425887288353156
